ID	Session ID	Datum	Teilnehmer	Antwort	Standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_ Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
12051401200260	C20	120514	S18T11	jemanden erschlagen (viel Gewicht)	Waffe, unspezifisch	Waffe	1	1	0	1	1	0	0		1	1	1	-	1	0	0	0	0	0	1	0.2
12051401200260	C20	120514	S18T11	auslesen (zeitung)	Zeitung	Literatur	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12051401200260	C20	120514	S18T11	Schuhe trocknen	Schuhe trocknen	Fluessigkeit aufnehmen	1	1	1	0	1	2	0		-	-	2	-	2	1	0	0	0	0	0	0.2
12051401200260	C20	120514	S18T11	Essen (lecker)	essen	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051401200260	C20	120514	S18T11	als Sichtschutz benutzen	Sichtschutz	Schutz	1	1	1	0	1	1	0		1	1	1	2	1	1	0	0	0	0	0	0.2
12051401200260	C20	120514	S18T11	Zielscheibe eim Schiessen	Zielscheibe	Spielzeug	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	1	0	0	0	0.2
12051401200260	C20	120514	S18T11	Blut binden	Papiertuch	Hygiene_Reinigung	1	3	1	0	0.333333333	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12051401200260	C20	120514	S18T11	spucken rein	Taschentuecher	Hygiene_Reinigung	1	3	1	0	0.333333333	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051402210261	C21	120514	S19T02	Papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051402210261	C21	120514	S19T02	Leinwand	Leinwand	Konstruktion	1	1	1	0	1	1	0		0	0	1	2	1	0	1	0	0	0	0	0
12051402210261	C21	120514	S19T02	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12051402210261	C21	120514	S19T02	Kleidung	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12051402210261	C21	120514	S19T02	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051402210261	C21	120514	S19T02	Buch	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051402210261	C21	120514	S19T02	Papierkugeln	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	0	0	0	1	0	0	0	0.2
12051402210261	C21	120514	S19T02	Mappe	Mappe	Verpackung	1	1	1	0	1	2	0		-	-	1	-	0	0	0	0	0	0	0	0
12051402210261	C21	120514	S19T02	kruemelsammler	Schippe	Werkzeug	1	1	1	0	1	2	0		1	1	1	1	1	0	0	0	0	0	0	0
12051402210262	C21	120514	S19T03	papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051402210262	C21	120514	S19T03	papierform z.b. tiere nach machen	Figuren basteln	Basteln_Kunst	1	1	1	0	1	1	0		1	0	0	1	1	0	0	0	0	0	0	0
12051402210262	C21	120514	S19T03	pueapier zum schreiben	Schreibmaterial	Material	1	3	1	0	0.333333333	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051402210262	C21	120514	S19T03	papier als block	Heft	Material	1	3	1	0	0.333333333	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051402210262	C21	120514	S19T03	papierhuete	Hut	Kleidung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	1	0	0	0	0.2
12051402210262	C21	120514	S19T03	muelltone mit papier treffen	Zielwerfen	Spiel	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12051402210262	C21	120514	S19T03	mit papier auf etw zielen	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	0	0	0	1	0	0	0	0.2
12051402210262	C21	120514	S19T03	papier anmalen	Zeichenpapier	Material	1	3	1	0	0.333333333	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051402210263	C21	120514	S19T04	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051402210264	C21	120514	S19T05	origami	Origami	Basteln_Kunst	1	2	1	0	0.5	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
12051402210264	C21	120514	S19T05	papierhaus	Papierhaus	Spielzeug	1	1	0	1	1	0	0		-	-	1	-	1	0	0	1	0	0	0	0.2
12051402210264	C21	120514	S19T05	klamotten aus papier	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12051402210264	C21	120514	S19T05	buch	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051402210264	C21	120514	S19T05	skulptur	Skulptur	Basteln_Kunst	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12051402210264	C21	120514	S19T05	papier maché	Pappmasché	Material	1	1	1	0	1	1	0		0	0	1	0	2	1	0	0	0	0	0	0.2
12051402210265	C21	120514	S19T06	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051402210266	C21	120514	S19T07	klopapier	Toilettenpapier	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	Karton	Karton	Material	1	2	1	0	0.5	1	1		-	-	0	-	1	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	Drachenflieger	Drachen	Konstruktion	1	1	1	0	1	1	0		1	1	1	1	2	1	0	2	0	0	0	0.6
12051402210266	C21	120514	S19T07	Papiertasche	Papiertuete	Tasche_Tragen	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	Spielzeuge	Spielzeug, unspezifisch	Spielzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	Buecher	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	Canvass	Plakat	Information	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	Photopapier	Fotopapier	Material	1	2	1	0	0.5	1	0		-	-	1	-	0	0	0	0	0	0	0	0
12051402210266	C21	120514	S19T07	backpapier	Backpapier	Unterlage	1	1	1	0	1	1	0		1	0	2	0	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Origami	Origami	Basteln_Kunst	1	1	1	0	1	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
12051402211267	C21	120514	S19T08	Schreibmittel	Schreibmaterial	Material	1	3	1	0	0.333333333	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Papierflieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Zeitung	Zeitung	Literatur	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Buecher	Buch	Literatur	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Schiffchen	Papierschiff	Spielzeug	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Verpackungsmaterial	Verpackung	Verpackung	1	2	0	1	0.5	0	0		0	0	0	-	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Briefumschlag	Briefumschlag	Verpackung	1	2	1	0	0.5	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Brennmittel	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Unterlage	Unterlage	Unterlage	1	1	0	1	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Fuellmaterial	Fuellmaterial	Material	1	3	0	1	0.333333333	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Tempo	Taschentuecher	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Fotopapier	Fotopapier	Material	1	3	1	0	0.333333333	1	0		-	-	1	-	0	0	0	0	0	0	0	0
12051402211267	C21	120514	S19T08	Fallschirm	Fallschirm	Bewegungen steuern	1	1	1	0	1	2	0		1	1	1	2	2	-	2	0	0	0	0	0
12051402211267	C21	120514	S19T08	Esspapier	Esspapier	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051402211268	C21	120514	S19T09	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051402210269	C21	120514	S19T10	Papierflieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051402210269	C21	120514	S19T10	Basteln	Basteln	Basteln_Kunst	1	1	0	1	1	0	0		1	0	0	1	0	0	0	0	0	0	0	0
12051402210269	C21	120514	S19T10	Hut	Hut	Kleidung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	1	0	0	0	0.2
12051402210269	C21	120514	S19T10	Gardinen	Vorhang	Abdeckung	1	1	1	0	1	1	0		-	-	1	-	1	0	1	0	0	0	0	0
12051402210269	C21	120514	S19T10	Papierschiff	Papierschiff	Spielzeug	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051402210269	C21	120514	S19T10	Grillanzuender	Feueranzuender	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12051402210269	C21	120514	S19T10	Malpapier	Zeichenpapier	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051402210269	C21	120514	S19T10	Druckerpapier	Druckerpapier	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051402210270	C21	120514	S19T11	zusammengefaltet als Flaschenoeffner	Flaschenoeffner	Werkzeug	1	1	1	0	1	1	0		2	2	2	2	1	-	0	0	1	0	1	0.5
12051502221271	C22	120515	S20T02	Origamitiere	Origami	Basteln_Kunst	1	2	1	0	0.5	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
12051502221271	C22	120515	S20T02	Briefe schreiben	Brief	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051502221271	C22	120515	S20T02	Basteln	Basteln	Basteln_Kunst	1	2	0	1	0.5	0	0		1	0	0	1	0	0	0	0	0	0	0	0
12051502221271	C22	120515	S20T02	Papier Huete balsteln	Hut	Kleidung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	1	0	0	0	0.2
12051502221271	C22	120515	S20T02	Erinnerungen schreiben	Notizzettel	Aufzeichnen_Zusammenfassen	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051502221271	C22	120515	S20T02	Feuer machen	Feueranzuender	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12051502220272	C22	120515	S20T03	Kleidung aus Papier	Kleidung, unspezifisch	Kleidung	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12051502220272	C22	120515	S20T03	Papierflugzeug	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502220272	C22	120515	S20T03	Blaetter	Schreibmaterial	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220272	C22	120515	S20T03	Ring (Schmuck) 	Ring	Schmuck	1	1	1	0	1	1	0		0	0	2	1	1	0	0	0	0	0	1	0.2
12051502220272	C22	120515	S20T03	Papierhut	Hut	Kleidung	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	1	0	0	0	0.2
12051502220272	C22	120515	S20T03	Sonnenschirm	Sonnenschutz	Schutz	1	1	1	0	1	0	0		1	1	1	1	1	0	0	0	0	0	0	0
12051502220272	C22	120515	S20T03	Schreibtischunterlage	Schreibtischunterlage	Unterlage	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220272	C22	120515	S20T03	Weihnachtsdekotation	Weihnachtsschmuck	Dekoration	1	1	1	0	1	2	0		1	1	2	1	1	0	0	0	0	0	0	0
12051502220272	C22	120515	S20T03	Stiftehalter	Schachtel	Konstruktion	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Papierflieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Klopapier	Toilettenpapier	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Papier zum Schreiben	Schreibmaterial	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Papierhaeuser	Papierhaus	Spielzeug	1	2	0	1	0.5	0	0		-	-	1	-	1	0	0	1	0	0	0	0.2
12051502220273	C22	120515	S20T04	Zeitung	Zeitung	Literatur	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Zum Drehen von Zigaretten	Zigarettenpapier	Verbrennen_Entzuenden	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Zum Putzen	Papiertuch	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12051502220273	C22	120515	S20T04	Als Lineal verwenden	Lineal	Messinstrument	1	1	1	0	1	2	0		0	0	0	0	1	1	0	0	0	0	0	0.2
12051502220273	C22	120515	S20T04	Als abtrennung	Trennwand	Abgrenzen	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	Papierflieger	Papierflieger	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	Anzuendmaterial	Feueranzuender	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	zum Falten	Basteln	Basteln_Kunst	1	1	0	1	1	0	0		1	0	0	1	0	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	Schreibmaterial	Schreibmaterial	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	Verpackungsmaterial	Verpackung	Verpackung	1	1	0	1	1	0	0		0	0	0	-	0	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	zum malen	Zeichenpapier	Material	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220274	C22	120515	S20T05	als Schneidewerkzeug	Schneiden mit Kante	Werkzeug	1	1	1	0	1	0	0		0	0	1	2	1	0	0	0	0	0	0	0
12051502220275	C22	120515	S20T06	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051502220276	C22	120515	S20T07	malen	Zeichenpapier	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220276	C22	120515	S20T07	basteln	Basteln	Basteln_Kunst	1	1	0	1	1	0	0		1	0	0	1	0	0	0	0	0	0	0	0
12051502220276	C22	120515	S20T07	anzuenden	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220276	C22	120515	S20T07	zerknittern	zerknuellen	Destruktion	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12051502220277	C22	120515	S20T08	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051502220278	C22	120515	S20T09	Papierboot	Papierschiff	Spielzeug	1	3	1	0	0.333333333	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Schreibpapier	Schreibmaterial	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Papierflieger	Papierflieger	Spielzeug	1	3	1	0	0.333333333	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	zur weiterverarbeitung zu Kleidungsstuecken	Kleidung, unspezifisch	Kleidung	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12051502220278	C22	120515	S20T09	Toilettenpapier	Toilettenpapier	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Handtuch	Papiertuch	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	zur Buchherstellung	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Aktenordner	Mappe	Verpackung	1	1	1	0	1	2	0		-	-	1	-	0	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Kinderspielzeug	Spielzeug, unspezifisch	Spielzeug	1	3	0	1	0.333333333	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Papierhandtaschen	Handtasche	Tasche_Tragen	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	1	0	0.2
12051502220278	C22	120515	S20T09	Papierschutzhuellen	Schutzhuelle	Schutz	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12051502220278	C22	120515	S20T09	Papierlampenschirme	Lampenschirm	Licht	1	1	1	0	1	1	0		1	1	1	1	1	0	0	2	0	0	0	0.4
12051502220278	C22	120515	S20T09	Brennmaterial	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Notizzettel	Notizzettel	Aufzeichnen_Zusammenfassen	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Klopapier	Toilettenpapier	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Einkaufsliste	Einkaufszettel	Aufzeichnen_Zusammenfassen	1	2	1	0	0.5	1	0		-	-	1	-	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Schreibunterlage	Schreibunterlage	Unterlage	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Abwischtuch	Papiertuch	Hygiene_Reinigung	1	2	1	0	0.5	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Faltobjekt	Basteln	Basteln_Kunst	1	2	0	1	0.5	0	0		1	0	0	1	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Druckerpapier	Druckerpapier	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Papier zum Geschenkeinwickeln	Geschenkpapier	Verpackung	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Verpackung	Verpackung	Verpackung	1	2	0	1	0.5	0	0		0	0	0	-	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Ausstopfen zerbrechlicher Gegenstaende	Bruchschutz	Schutz	1	1	1	0	1	1	0		-	-	1	-	2	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Bastelpapier	Bastelmaterial	Basteln_Kunst	1	2	0	1	0.5	0	0		1	0	0	1	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Flyer	Flyer	Information	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Dekoration	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12051502220279	C22	120515	S20T10	Hand out	Dokument	offizielles Dokument	1	1	0	1	1	0	0		-	-	1	-	0	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Buecher	Buch	Literatur	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Klopapier	Toilettenpapier	Hygiene_Reinigung	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Prospekte	Werbebroschuere	Information	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Karten	Karte	Kommunikation	1	1	1	0	1	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Boote	Papierschiff	Spielzeug	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Flieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Geld	Geldschein	Geld_Wertgegenstand	1	1	1	0	1	1	0		0	0	1	2	0	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Huete	Hut	Kleidung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	1	0	0	0	0.2
12051502221280	C22	120515	S20T11	Kaminanzuender	Feueranzuender	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12051502221280	C22	120515	S20T11	Verpackung	Verpackung	Verpackung	1	1	0	1	1	0	0		0	0	0	-	0	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	zigarette	Zigarettenpapier	Verbrennen_Entzuenden	1	2	1	0	0.5	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	Papier korb wurfspiel	Zielwerfen	Spiel	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	kaminanzuender	Feueranzuender	Verbrennen_Entzuenden	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	fotopapier	Fotopapier	Material	1	1	1	0	1	1	0		-	-	1	-	0	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	kunst	Kunst, unspezifisch	Basteln_Kunst	1	2	0	1	0.5	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	wandbild	Bild	Basteln_Kunst	1	2	1	0	0.5	1	0		0	0	0	2	0	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	papierartiger Vorhang	Vorhang	Abdeckung	1	1	1	0	1	1	0		-	-	1	-	1	0	1	0	0	0	0	0
12051502230281	C23	120515	S21T02	Tapetten aus papier	Tapete	Dekoration	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	tellerunterlage	Unterlage	Unterlage	1	1	0	1	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	tuerschield	Schild	Information	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	namensschield	Namensschild	Identifikation	1	1	1	0	1	1	0		1	1	1	0	0	0	0	0	0	0	0	0
12051502230281	C23	120515	S21T02	ball	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	0	0	0	1	0	0	0	0.2
12051502230282	C23	120515	S21T03	Flieger	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502230282	C23	120515	S21T03	Boot 	Papierschiff	Spielzeug	1	2	1	0	0.5	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502230282	C23	120515	S21T03	Kette 	Kette	Schmuck	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	0	0	0	1	0.2
12051502230282	C23	120515	S21T03	Ring	Ring	Schmuck	1	2	1	0	0.5	1	0		0	0	2	1	1	0	0	0	0	0	1	0.2
12051502230283	C23	120515	S21T04	brief	Brief	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12051502230283	C23	120515	S21T04	origami	Origami	Basteln_Kunst	1	1	1	0	1	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
12051502230283	C23	120515	S21T04	boetchen	Papierschiff	Spielzeug	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502230283	C23	120515	S21T04	kauen und spucken	Spuckwettbewerb	Spiel	1	1	1	0	1	2	0		-	-	2	-	2	0	0	0	2	0	0	0.4
12051502230283	C23	120515	S21T04	unterlage	Unterlage	Unterlage	1	1	0	1	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12051502230283	C23	120515	S21T04	abblenden biem fotografieren	Sonnenschutz	Schutz	0.5	2	0.5	0	0.5	0	0		0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0
12051502230283	C23	120515	S21T04	sonnenschutz	Sonnenschutz	Schutz	0.5	2	0.5	0	0.5	0	0		0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0
12051502230283	C23	120515	S21T04	groesseneinheit	Lineal	Messinstrument	1	1	1	0	1	2	0		0	0	0	0	1	1	0	0	0	0	0	0.2
12051502230284	C23	120515	S21T05	Dekoration	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12051502230284	C23	120515	S21T05	Tischdecke	Tischdecke	Unterlage	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	0	0	0	0
12051502230284	C23	120515	S21T05	Stoff fuer die Kleid	Kleid	Kleidung	1	1	1	0	1	1	0		-	-	1	-	1	-	0	1	0	1	1	0.75
12051502230284	C23	120515	S21T05	Vorhang	Vorhang	Abdeckung	1	1	1	0	1	1	0		-	-	1	-	1	0	1	0	0	0	0	0
12051502230284	C23	120515	S21T05	Sonnenschutz	Sonnenschutz	Schutz	1	1	1	0	1	0	0		1	1	1	1	1	0	0	0	0	0	0	0
12051502230284	C23	120515	S21T05	Brennmaterial	Brennmaterial	Verbrennen_Entzuenden	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12051502230284	C23	120515	S21T05	Origami	Origami	Basteln_Kunst	1	1	1	0	1	0	0		0	0	1	2	1	1	0	0	0	0	0	0.2
12051502230284	C23	120515	S21T05	schreiben	Schreibmaterial	Material	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12051502231285	C23	120515	S21T06	-	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12051502230286	C23	120515	S21T07	Flugzeug	Papierflieger	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12051502230286	C23	120515	S21T07	Rechnung	Rechnung	Information	1	2	1	0	0.5	1	0		0	0	1	0	0	0	0	0	0	0	0	0
