ID	Session ID	Datum	Teilnehmer	Antwort	Standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
12092003680768	C68	120920	14	Giesskanne mit Loechern unten	Giesskanne	Zuechtung	1	1	1	0	1	1	0		1	0	1	1	1	1	0	1	0	0	0	0.4
12092003680769	C68	120920	15	wurfgeschoss	Wurfgeschoss	Waffe	1	1	1	0	1	0	0		1	0	0	0	0	0	0	0	0	0	0	0
12092003680769	C68	120920	15	stapel bauen	Turm	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003680769	C68	120920	15	lebernsmittel konservieren	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12092003680769	C68	120920	15	wasser transportieren	Wasserbehaelter	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003680769	C68	120920	15	oberflaeche fuer werbung verwenden	Werbetraeger	Kommunikation	1	1	1	0	1	1	0		-	-	0	-	1	1	0	0	0	0	0	0.2
12092003680770	C68	120920	16	Stiftehalter	Stiftebehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003680770	C68	120920	16	Just-married-Anhaengsel	Hochzeitsrassel fuers Auto	Geraeusch	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003680770	C68	120920	16	Dosentelefon	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003680770	C68	120920	16	Stelzen	Stelzen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	2	0	1	0	1	0	0.8
12092003680770	C68	120920	16	Dosen fuer Dosenwerfen (Mit Softball)	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003680770	C68	120920	16	als Farbeimer	Farbeimer	Streichutensilien	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003680770	C68	120920	16	Aschenbecher	Aschenbecher	Abfall	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	1	0	0	0.2
12092003680770	C68	120920	16	Als Kappe fuer Holzpfaehle (verhindert witterungsbedingte Beschaedigung am Pfahlkopf)	Abdeckung	Abdeckung	1	1	0	1	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003680770	C68	120920	16	mit Fuelluing als Kaleidoskop	Kaleidoskop	Spielzeug	1	1	1	0	1	2	0		-	-	1	-	2	2	2	1	1	1	1	1.2
12092003700786	C70	120920	2	Lampe	Lampe	Licht	1	2	1	0	0.5	1	0		1	1	1	1	1	1	0	0	0	0	0	0.2
12092003700786	C70	120920	2	Behaelter fuer Teelicht	Teelicht	Licht	1	2	1	0	0.5	1	0		-	-	1	-	0	0	0	0	0	0	1	0.2
12092003700786	C70	120920	2	Behaelter fuer den sauberen Fruehstueckstisch	Muelleimer	Abfall	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003700786	C70	120920	2	Schmuck	Schmuck, unspezifisch	Schmuck	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700786	C70	120920	2	Wandteppich	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700786	C70	120920	2	Sitzmoeglichkeit	Stuhl	Moebel	1	1	1	0	1	1	0		0	0	1	0	1	1	0	1	0	0	1	0.6
12092003700787	C70	120920	3	Mais	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12092003700787	C70	120920	3	Thunfisch	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Kidneybohnen	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Ananas	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Mango	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Bohnen	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Camping	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Lange Reise	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Ausflug	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Abendessen	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Fisch	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Saft	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Suppe	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Autooel	oeldose_oelwanne	Fluessigkeitsbehaelter	1	2	1	0	0.5	2	0		-	-	1	-	0	0	0	0	0	0	0	0
12092003700787	C70	120920	3	Alkohol	Wasserbehaelter	Fluessigkeitsbehaelter	1	2	1	0	0.5	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700787	C70	120920	3	Fluessigkeiten	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Essen	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Fertiggericht	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Lager	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Handel	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700787	C70	120920	3	Dekoration	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700787	C70	120920	3	Geschenkverpackung	Geschenkverpackung	Verpackung	1	1	1	0	1	1	0		0	0	0	1	1	0	0	1	0	0	1	0.4
12092003700787	C70	120920	3	Verlobungsringverpackung	-	-	0	18	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700788	C70	120920	4	kirmes ball draufwerfen	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700788	C70	120920	4	auf dosen laufen, spiel	Stelzen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	2	0	1	0	1	0	0.8
12092003700788	C70	120920	4	kunst	Kunst, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Telefon	Telefon	Kommunikation	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Essensaufbewahrung	Essensbehaelter	Lebensmittelbehaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Polsterung fuer ein Ei, das man vom Dach wirft	Schutzanzug	Schutz	1	2	1	0	0.5	1	0		0	0	1	1	1	-	0	0	0	1	0	0.25
12092003701789	C70	120920	5	Rollen., um schwere Gegenstaende zu bewegen	Rolle	Drehen	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Dosenwerfen	Dosenwerfen	Spiel	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Basteln	Basteln	Basteln_Kunst	1	1	0	1	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Werbeflaeche	Werbetraeger	Kommunikation	1	2	1	0	0.5	1	0		-	-	0	-	1	1	0	0	0	0	0	0.2
12092003701789	C70	120920	5	elektrischen Leiter	Leitung	Rohr	1	1	1	0	1	1	0		1	1	0	1	1	1	0	0	0	0	0	0.2
12092003701789	C70	120920	5	stabilen Unterbau	Baumaterial	Konstruktion	1	1	0	1	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Ritterruestungskostuem	Kostuem, spezifisch	Kleidung	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	1	0.2
12092003701789	C70	120920	5	Fussballspielen	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12092003701789	C70	120920	5	Muenzsammelbehaelter	Sammeldose	Sonstiger Behaelter	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Muenzzielwurfgefaess	Muenzwurfspiel	Spiel	1	2	1	0	0.5	2	0		-	-	1	-	1	0	0	0	0	0	0	0
12092003701789	C70	120920	5	Versteck	Versteck	Schutz	1	2	1	0	0.5	1	0		1	1	0	1	1	0	0	0	0	0	0	0
12092003700790	C70	120920	6	kochtopf	Kochtopf	Kochen	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	verfahren von lebensmitteln	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	schmuckdose	Schmuckdose	Behaelter-Wertgegenstand	1	1	1	0	1	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	spielzeug	Spielzeug, unspezifisch	Spielzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	schnurtelefon	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003700790	C70	120920	6	als stelzen	Stelzen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	2	0	1	0	1	0	0.8
12092003700790	C70	120920	6	musikinstrument	Instrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12092003700790	C70	120920	6	recyclen	Altmetall	Material	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	werkzeug	Werkzeug, unspezifisch	Werkzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	schmuckherrstellung	Baumaterial	Konstruktion	1	1	0	1	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003700790	C70	120920	6	blumentopf	Blumentopf	Zuechtung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12092003700790	C70	120920	6	deko	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003701791	C70	120920	7	Kommunikationsmittel	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003701791	C70	120920	7	als Zielscheibe	Zielscheibe	Sportgeraet	1	2	1	0	0.5	0	0		0	1	1	2	1	0	0	0	0	0	0	0
12092003701791	C70	120920	7	zum Fussball spielen fuer kleine Kinder	Ball	Sportgeraet	1	2	1	0	0.5	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12092003701791	C70	120920	7	zur aufbewahrung von Nahrung	Essensbehaelter	Lebensmittelbehaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003701791	C70	120920	7	als Blumentopf	Blumentopf	Zuechtung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12092003701791	C70	120920	7	aufbau eines Turmes	Turm	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003700792	C70	120920	8	Trinkbehaelter	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700792	C70	120920	8	Trommel	Trommel	Musik	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003700792	C70	120920	8	Dekokette	Kette	Schmuck	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	1	0.2
12092003700792	C70	120920	8	Pyramide (stapeln)	Pyramide	Spielzeug	1	2	1	0	0.5	1	0		1	0	1	1	1	0	0	0	0	0	0	0
12092003700792	C70	120920	8	beerpongbecher	Bier Pong	Spiel	1	1	1	0	1	2	0		-	-	2	-	2	0	0	0	0	0	0	0
12092003700792	C70	120920	8	Vorhang (aneinanderketten)	Vorhang	Abdeckung	1	1	1	0	1	2	0		-	-	0	-	1	-	0	0	0	1	1	0.5
12092003700792	C70	120920	8	Spielfiguren	Spielfigur	Spielzeug	1	2	1	0	0.5	1	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700792	C70	120920	8	Kloschuessel	Notfall-WC	Hygienebehaelter	1	1	1	0	1	1	0		-	-	1	-	2	1	1	0	0	0	0	0.2
12092003700792	C70	120920	8	Dose fuer Knoepfe	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700792	C70	120920	8	Ball fuer Fussball etc	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12092003700793	C70	120920	9	MAuer	Wand	Abgrenzen	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12092003700793	C70	120920	9	Sichtschutz	Vorhang	Abdeckung	1	1	1	0	1	2	0		-	-	0	-	1	-	0	0	0	1	1	0.5
12092003700793	C70	120920	9	Hantel	Hantel	Gewicht	1	3	1	0	0.333333333	2	0		-	-	1	-	1	2	0	0	0	0	0	0.4
12092003700793	C70	120920	9	Briefbeschwerer	Briefbeschwerer	Gewicht	1	3	1	0	0.333333333	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12092003700793	C70	120920	9	Tuerstopper	Tuerstopper	Gewicht	1	3	1	0	0.333333333	1	0		0	0	1	0	1	1	0	0	1	0	0	0.4
12092003700793	C70	120920	9	Sockel	Sockel	Unterlage	1	1	1	0	1	2	0		-	-	0	-	1	1	0	0	0	0	0	0.2
12092003700793	C70	120920	9	Vase	Vase	Dekoration	1	2	1	0	0.5	0	0		0	1	1	1	1	0	0	0	0	0	0	0
12092003700793	C70	120920	9	Wurfspiel	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700793	C70	120920	9	Rollen 	Rolle	Drehen	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700793	C70	120920	9	Dekoelement	Dekoration, unspezifisch	Dekoration	1	2	0	1	0.5	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Maeppchen	Stiftebehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Spielzeug zum hin und herwerfen	Wurfobjekt	Sportgeraet	1	2	1	0	0.5	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Spielzeug in das man einen Ball reinwerfen muss	Basketballkorb	Sportgeraet	1	2	1	0	0.5	1	0		0	0	1	1	2	1	0	0	0	1	1	0.6
12092003701794	C70	120920	10	Wasserbehaelter fuer das Malen mit dem Wasserfarbkasten	Wasserbehaelter	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Schmuckkaestchen	Schmuckdose	Behaelter-Wertgegenstand	1	1	1	0	1	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Kopfbedeckung fuer Karneval	Hut	Kleidung	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Muelleimer 	Muelleimer	Abfall	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Denkoration	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003701794	C70	120920	10	Dekoration	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700795	C70	120920	11	als spiel um mit baellen drauf zu werfen	Dosenwerfen	Spiel	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700795	C70	120920	11	als aufbewahrungsmittel	Aufbewahrungsbehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700795	C70	120920	11	als Waffe	Waffe	Waffe	1	1	0	1	1	0	0		0	0	0	1	1	0	0	0	0	0	2	0.4
12092003700795	C70	120920	11	als musikinstrument	Instrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12092003700795	C70	120920	11	als handschuhe	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700795	C70	120920	11		-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700795	C70	120920	11	als baukloetze	Baukloetze	Spielzeug	1	1	1	0	1	1	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700795	C70	120920	11	als falle fuer maeuse	Mausefalle	Falle	1	1	1	0	1	1	0		-	-	1	-	1	1	0	0	0	0	0	0.2
12092003700795	C70	120920	11	als geraeuschkulisse bei hochzeiten	Hochzeitsrassel fuers Auto	Geraeusch	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003700795	C70	120920	11	als telefon mittels eines fadens	Telefon	Kommunikation	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003700795	C70	120920	11	als kunstwerk	Kunst, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700796	C70	120920	12	Keksdose	Keksdose	Lebensmittelbehaelter	1	1	1	0	1	2	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700796	C70	120920	12	SPIELZEUG	Spielzeug, unspezifisch	Spielzeug	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700796	C70	120920	12	spardose	Spardose	Behaelter-Wertgegenstand	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003700796	C70	120920	12	Vase	Vase	Dekoration	1	1	1	0	1	0	0		0	1	1	1	1	0	0	0	0	0	0	0
12092003700796	C70	120920	12	WINDLICHT	Teelicht	Licht	1	1	1	0	1	1	0		-	-	1	-	0	0	0	0	0	0	1	0.2
12092003700796	C70	120920	12	sCHuessEL	Schuessel	Geschirr	1	1	1	0	1	1	0		0	0	0	2	0	-	0	0	0	0	0	0
12092003700797	C70	120920	13	Boot 	Boot	Schwimmgeraet	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12092003700797	C70	120920	13	Spielball	Ball	Sportgeraet	1	1	1	0	1	0	0		0	0	0	0	0	1	0	0	0	0	1	0.4
12092003700797	C70	120920	13	Reifen	Rad	Drehen	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12092003700797	C70	120920	13	Sichtschutz	Vorhang	Abdeckung	1	1	1	0	1	2	0		-	-	0	-	1	-	0	0	0	1	1	0.5
12092003700797	C70	120920	13	Box fuer Stifte	Stiftebehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700797	C70	120920	13	Musikinstrument	Instrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12092003700798	C70	120920	14	Spieltrommeln fuer Kinder	Trommel	Musik	1	2	1	0	0.5	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003700798	C70	120920	14	Instrumente mit Reis innen drin	Rassel	Musik	1	2	1	0	0.5	1	0		0	0	1	1	0	1	0	0	1	0	0	0.4
12092003700798	C70	120920	14	Aufbewahrung von Lebensmitteln	Essensbehaelter	Lebensmittelbehaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700798	C70	120920	14	Deko hinter dem Hochzeitsauto	Hochzeitsrassel fuers Auto	Geraeusch	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003700798	C70	120920	14	Schmuckkasten	Schmuckdose	Behaelter-Wertgegenstand	1	1	1	0	1	1	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003700798	C70	120920	14	Stiftehalter auf dem Schreibtisch	Stiftebehaelter	Sonstiger Behaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700798	C70	120920	14	Grundlage fuer Basteln von Figuren	Spielfigur	Spielzeug	1	1	1	0	1	1	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700798	C70	120920	14	Backform	Backform	Kuechenutensil	1	1	1	0	1	1	0		-	-	1	-	1	0	0	1	0	1	0	0.4
12092003700799	C70	120920	15	dosen hinten ans auto nach der hochzeit	Hochzeitsrassel fuers Auto	Geraeusch	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003700799	C70	120920	15	zum turm bauen	Turm	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003700799	C70	120920	15	zum dosenwerfen mit ball	Dosenwerfen	Spiel	1	2	1	0	0.5	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	skulptur erbauen und formen	Skulptur	Basteln_Kunst	1	1	1	0	1	1	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700799	C70	120920	15	wasser von der wasserstelle ins dorf tragen in 1. hilfe laendern	Wasserbehaelter	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	wasserspiel	Wasserspiel	Spiel	1	2	1	0	0.5	2	0		-	-	0	-	1	0	0	0	0	0	0	0
12092003700799	C70	120920	15	zum draus trinken	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	draus essen	Essensbehaelter	Lebensmittelbehaelter	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	schneidehilfe aus den scharfen kanten	Schneidegeraet	Werkzeug	1	1	1	0	1	1	0		0	0	1	1	1	1	0	0	1	0	0	0.4
12092003700799	C70	120920	15	zum ball hineinwerfen-spiel	Basketballkorb	Sportgeraet	1	2	1	0	0.5	1	0		0	0	1	1	2	1	0	0	0	1	1	0.6
12092003700799	C70	120920	15	burg bauen	Spielzeugburg	Spielzeug	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12092003700799	C70	120920	15	aueinanderstapeln um hoeher_besser die buehne zu sehen	Stelzen	Sportgeraet	1	2	1	0	0.5	0	0		0	0	1	1	2	2	0	1	0	1	0	0.8
12092003700799	C70	120920	15	windspiel	Windspiel	Dekoration	1	2	1	0	0.5	1	0		2	2	1	1	1	0	0	0	0	0	0	0
12092003700799	C70	120920	15	traumfaenger	Mobilé	Dekoration	1	2	1	0	0.5	1	0		2	2	1	1	2	1	0	1	0	0	0	0.4
12092003700799	C70	120920	15	muelleimer	Muelleimer	Abfall	1	1	1	0	1	1	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	nadelsammelbehaelter	Sammelbehaelter	Sonstiger Behaelter	1	1	1	0	1	2	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	trommel	Trommel	Musik	1	1	1	0	1	0	0		0	0	1	0	0	0	0	0	0	0	0	0
12092003700799	C70	120920	15	urinella	Urinella	Hygienebehaelter	1	1	1	0	1	2	0		-	-	1	-	1	0	1	0	0	2	0	0.4
12092003700799	C70	120920	15	schuhe	Schuhe	Kleidung	1	1	1	0	1	1	0		-	-	1	-	2	-	1	0	0	0	1	0.25
12092003700800	C70	120920	16	Essen	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Stapel fuer Guinnessweltrekorde, hoechster Turm mit gestapelten Dosen	Turm	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	1	0	0	0	0	0	0.2
12092003700800	C70	120920	16	Werbung mit Dosen	Werbetraeger	Kommunikation	1	1	1	0	1	1	0		-	-	0	-	1	1	0	0	0	0	0	0.2
12092003700800	C70	120920	16		-	-	0	4	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700800	C70	120920	16	Wiederverwertung alter Dosen	Altmetall	Material	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Sammeln von Dosen	Dosensammlung	Dekoration	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Entsorgung	-	-	0	4	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700800	C70	120920	16	Kunst aus Dosen	Kunst, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Als Farmtopf	Farbeimer	Streichutensilien	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Blumentopf	Blumentopf	Zuechtung	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Trinkgefaess	Trinkgefaess	Trinkgefaess	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Kochtopf beim Campen	Kochtopf	Kochen	1	1	1	0	1	0	0		0	0	0	1	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Behaeltnis zum Wasserholen	Wasserbehaelter	Fluessigkeitsbehaelter	1	1	1	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Wurfgegenstand	Wurfobjekt	Sportgeraet	1	1	1	0	1	1	0		-	-	0	-	0	0	0	0	0	0	0	0
12092003700800	C70	120920	16	Preis einer Ausschreibung	Pokal	Auszeichnung	1	1	1	0	1	2	0		0	0	1	1	2	1	1	0	0	0	0	0.2
12092003700800	C70	120920	16	Gewinn	-	-	0	4	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700800	C70	120920	16	Gegenstand eines Kaufes_verkaufes	-	-	0	4	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12092003700800	C70	120920	16	eine Bombe, gefuellt mit Sprengstoff	Bombe	Waffe	1	1	1	0	1	1	0		-	-	1	-	2	0	0	0	0	0	0	0
12092404711801	C71	12924	2	gurken konservieren	Konservendose	Lebensmittelbehaelter	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12092404711801	C71	12924	2	recyclen	Altmetall	Material	1	1	1	0	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0
