ID	Session ID	Datum	Teilnehmer	Antwort	Antwort standardisiert	Kategorie	Antwort_Teilnehmer	Kategorie_Teilnehmer	Gueltigkeit spez	Gueltigkeit unspez	Flexibilitaet	Originalitaet	Gewoehnlich		Subjektiv_Sascha	Subjektiv_Johannes	Subjektiv_Christian	Subjektiv_Vera	Subjektiv_Julia	Subjektiv_Alina	Subjektiv_Anja	Subjektiv_Andrea	Subjektiv_Roman	Subjektiv_Thiess	Subjektiv_Steffen	Subjektiv_Durchschnitt
12061804471545	C47	120618	S42T11	Bekleidung	Kleidung, unspezifisch	Kleidung	1	3	0	1	0.333333333	0	0		-	-	0	-	0	0	0	0	0	0	1	0.2
12061804471545	C47	120618	S42T11	Ansperrung	Absperrseil	Absperren	1	1	1	0	1	0	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804471545	C47	120618	S42T11	Lampen	Lampe	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804471545	C47	120618	S42T11	Dekorationen	Dekoration, unspezifisch	Dekoration	1	1	0	1	1	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12061804471545	C47	120618	S42T11	Zu Gefaessen weben	weben	Kleidung	1	3	1	0	0.333333333	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804471545	C47	120618	S42T11	Stoffe herstellen	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804471545	C47	120618	S42T11	Kissenbezuege	Bettbezug	Schutz	1	1	1	0	1	2	0		-	-	1	-	2	0	0	0	1	0	1	0.4
12061804480546	C48	120618	S43T02	Spielzeug fuer Katze	Spielzeug fuer Tiere	Spielzeug	1	2	1	0	0.5	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Dinge befestigen	etw. befestigen	Befestigung	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Zuendschnur	Lunte	Brennmaterial	1	2	1	0	0.5	1	0		1	1	1	1	2	1	0	0	0	0	1	0.4
12061804480546	C48	120618	S43T02	Kerze	Docht	Brennmaterial	1	2	1	0	0.5	1	0		2	1	1	2	2	1	0	1	0	0	0	0.4
12061804480546	C48	120618	S43T02	Absperrung eines Gebiets	Absperrseil	Absperren	1	1	1	0	1	0	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Befestigung einer Lampe	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Kleidung stricken	Strickgarn	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Basteln	Basteln, unspezifisch	Basteln_Kunst	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Abmessung einer Distanz	Messinstrument	Messinstrument	1	1	0	1	1	0	0		0	0	0	2	1	1	0	0	0	0	0	0.2
12061804480546	C48	120618	S43T02	Steinschleuder	Schleuder	Waffe_Jagd	1	1	1	0	1	1	0		1	1	1	2	1	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Seile herstellen	Seil, unspezifisch	Befestigung	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Spielzeug fuer Kinder	Spielzeug, unspezifisch	Spielzeug	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480546	C48	120618	S43T02	Pinsel	Pinsel	Basteln_Kunst	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	waescheband	Waescheleine	Aufhaengen	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	schnuere fuer schuhe	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	als guertel	Guertel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12061804480547	C48	120618	S43T03	als armband	Armband	Schmuck	1	1	1	0	1	0	0		1	0	1	0	1	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	als halsband fuer hunde	Tierhalsband	Leine_Kontrolle	1	3	1	0	0.333333333	1	0		-	-	1	-	1	1	0	0	0	0	0	0.2
12061804480547	C48	120618	S43T03	als hundeleine	Tierleine	Leine_Kontrolle	1	3	1	0	0.333333333	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804480547	C48	120618	S43T03	um buendel zusammen zubinden	etw. zusammenbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	als faden zum stricken	Strickgarn	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	als band von einem pendel	Pendel	Wissenschaft	1	1	1	0	1	1	0		0	0	1	2	1	1	0	0	0	0	0	0.2
12061804480547	C48	120618	S43T03	als laengenmass	Messinstrument	Messinstrument	1	1	0	1	1	0	0		0	0	0	2	1	1	0	0	0	0	0	0.2
12061804480547	C48	120618	S43T03	als stolperschnur	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	als stick um sachen aufzuhaengen	etw. aufhaengen	Aufhaengen	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	viele schnuere zum erstellen eines kunstwerks	Kunst, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480547	C48	120618	S43T03	zum fesseln von fuessen	Fesseln	Leine_Kontrolle	1	3	1	0	0.333333333	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804480548	C48	120618	S43T04	schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804480548	C48	120618	S43T04	waescheleine	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480548	C48	120618	S43T04	strangulationsinstrument	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12061804480548	C48	120618	S43T04	seilhuepfen	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804480548	C48	120618	S43T04	duennes abschleppseil	Abschleppseil	Verbinden_Ziehen	1	1	1	0	1	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12061804480548	C48	120618	S43T04	geschenkband	Geschenkband	Dekoration	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Befestigung	etw. befestigen	Befestigung	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Schmuck	Schmuck, unspezifisch	Schmuck	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Armbaendchen	Armband	Schmuck	1	2	1	0	0.5	0	0		1	0	1	0	1	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Dekoration	Dekoration, unspezifisch	Dekoration	1	2	0	1	0.5	0	0		-	-	0	-	1	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Griff fuer Messer	Griffband	Griffband	1	1	1	0	1	1	0		0	0	0	0	1	1	0	0	0	0	0	0.2
12061804480549	C48	120618	S43T05	Geschenkband	Geschenkband	Dekoration	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Angelschnur	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Lufballonschnur	Luftballonschnur	Befestigung	1	2	1	0	0.5	1	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Kopfband	Stirnband	Kleidung	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804480549	C48	120618	S43T05	Leine fuer Tiere	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804480550	C48	120618	S43T06	Angelschnur	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480550	C48	120618	S43T06	Armband	Armband	Schmuck	1	2	1	0	0.5	0	0		1	0	1	0	1	0	0	0	0	0	0	0
12061804480550	C48	120618	S43T06	Stirnband	Stirnband	Kleidung	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804480550	C48	120618	S43T06	Halsband	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804480550	C48	120618	S43T06	Tau ziehen	Tauziehen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
12061804480550	C48	120618	S43T06	Lasso werfen	Lasso	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	1	0	1	2	0	0	0.8
12061804480550	C48	120618	S43T06	Kabel	Kabel	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804480550	C48	120618	S43T06	Tauschmittel	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804480550	C48	120618	S43T06	zum Rauchen	Lunte	Brennmaterial	1	1	1	0	1	1	0		1	1	1	1	2	1	0	0	0	0	1	0.4
12061804481551	C48	120618	S43T07	Bindfaden	Schnur	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804481551	C48	120618	S43T07	Rolladen zusammenhalten	Zugseil	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804481551	C48	120618	S43T07	---> ich meinte Rouladen;)	Kuechengarn	Zusammenbinden	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804481551	C48	120618	S43T07	Zahnseide	Zahnseide	Hygiene	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	0	0	0.2
12061804481551	C48	120618	S43T07	Pullover naehen	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804481551	C48	120618	S43T07	Gitarre bauen mit unterschiedliche dicken Faeden	Saite	Musik	1	1	1	0	1	1	0		2	1	1	1	2	1	1	1	0	1	0	0.6
12061804481551	C48	120618	S43T07	kleine Schwester fesseln	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804481551	C48	120618	S43T07	Luftballon dranhaengen	Luftballonschnur	Befestigung	1	2	1	0	0.5	1	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804481551	C48	120618	S43T07	Drachen daran steigen lassen	Drachenschnur	Befestigung	1	2	1	0	0.5	1	0		1	1	1	0	1	1	0	0	0	1	0	0.4
12061804481551	C48	120618	S43T07	als Hundeleine benutzen	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804481551	C48	120618	S43T07	Freundschaftsband daraus machen	Freundschaftsband	Schmuck	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	1	0	0.2
12061804481552	C48	120618	S43T08	Stolperfalle	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
12061804481552	C48	120618	S43T08	Angeln	Angelschnur	Angeln_Fischen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804481552	C48	120618	S43T08	Lasso	Lasso	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	1	0	1	2	0	0	0.8
12061804481552	C48	120618	S43T08	jemanden einwickeln	Fesseln	Leine_Kontrolle	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804481552	C48	120618	S43T08	etwas zum trocknen aufhaengen	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804481552	C48	120618	S43T08	Tauziehen	Tauziehen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
12061804480553	C48	120618	S43T09	klamotten	Naehzeug	Handarbeit	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	wolle	Wolle	Handarbeit	1	2	0	1	0.5	0	0		-	-	1	-	0	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	zusammenhalten	etw. zusammenbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	Musikgeraet	Musikinstrument, unspezifisch	Musik	1	1	0	1	1	0	0		-	-	0	-	2	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	geschenk verpacken	Geschenkband	Dekoration	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	Wimpern zupfen	Wimpern	Verkleidung	1	1	1	0	1	2	0		1	1	1	2	1	-	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	Seilspringen	Springseil	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	Wunde vernaehen	Operationsfaden	Medizin	1	1	1	0	1	1	0		1	1	1	1	1	0	0	0	0	0	0	0
12061804480553	C48	120618	S43T09	Zahnseide	Zahnseide	Hygiene	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	0	0	0.2
12061804480553	C48	120618	S43T09	Kennzeichnung	etw. markieren	Orientierung_Markierung	1	1	1	0	1	1	0		0	1	0	1	1	0	0	0	0	0	0	0
12061804480554	C48	120618	S43T10	zum seilziehen	Tauziehen	Sportgeraet	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
12061804480554	C48	120618	S43T10	zum aufhaengen	etw. aufhaengen	Aufhaengen	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804480554	C48	120618	S43T10	als haengebruecke	Haengebruecke	ueberbruecken	1	1	1	0	1	1	0		1	1	1	2	2	0	1	1	0	1	0	0.4
12061804480554	C48	120618	S43T10	um marionetten zu steuern	Marionettenschnur	Bewegungsuebertragung	1	1	1	0	1	2	0		-	-	1	-	1	2	0	0	0	1	0	0.6
12061804480554	C48	120618	S43T10	als kommunikationsverbindung zwischen 2 dosen	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12061804480554	C48	120618	S43T10	jojobestandteil	Jojo	Spiel	1	1	1	0	1	1	0		1	1	1	1	1	1	1	0	0	1	0	0.4
12061804480554	C48	120618	S43T10	zum abschlewppen_ziehen	Abschleppseil	Verbinden_Ziehen	1	1	1	0	1	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12061804480554	C48	120618	S43T10	zum einwickeln	etw. einwickeln	Einwickeln_Umwickeln	1	1	1	0	1	2	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480554	C48	120618	S43T10	zum verpacken	etw. verpacken	Zusammenbinden	1	1	1	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804480554	C48	120618	S43T10	als handgriff (rutschfest)	Griffband	Griffband	1	1	1	0	1	1	0		0	0	0	0	1	1	0	0	0	0	0	0.2
12061804480555	C48	120618	S43T11	Dosentelefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12061804480555	C48	120618	S43T11	Falle fuer Reiter	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
12061804480555	C48	120618	S43T11	Spielzeug fuer Katze	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804480555	C48	120618	S43T11	Messinstrument	Messinstrument	Messinstrument	1	1	0	1	1	0	0		0	0	0	2	1	1	0	0	0	0	0	0.2
12061804480555	C48	120618	S43T11	zum Weben	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804480555	C48	120618	S43T11	zum aufwischen also als schwamm	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804480555	C48	120618	S43T11	Trapez fuer Flozirkus	Netz (Sport)	Sportgeraet	1	1	1	0	1	1	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804480555	C48	120618	S43T11	Vorhang	Vorhang	Dekoration	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804480555	C48	120618	S43T11	Ehering light	Ring	Schmuck	1	2	1	0	0.5	1	0		0	0	1	1	1	0	0	0	0	0	1	0.2
12061804480555	C48	120618	S43T11	Kopuefbedeckung	-	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804480555	C48	120618	S43T11	Schmuck	Schmuck, unspezifisch	Schmuck	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804480555	C48	120618	S43T11	Zahnseide	Zahnseide	Hygiene	1	1	1	0	1	0	0		0	0	1	1	2	1	0	0	0	0	0	0.2
12061804480555	C48	120618	S43T11	Rock	Rock	Kleidung	1	1	1	0	1	2	0		-	-	1	-	1	0	0	0	0	0	1	0.2
12061804500571	C50	120618	S44T02	Fallenbau fuer Wildtiere	Stolperfalle	Falle	1	1	1	0	1	0	0		1	1	1	1	2	0	0	0	0	0	0	0
12061804500571	C50	120618	S44T02	Absperrung von ekeligen Mensen	etw. einzaeunen_abgrenzen_umreissen	Absperren	1	1	1	0	1	0	0		0	0	1	1	1	0	0	0	0	0	0	0
12061804500571	C50	120618	S44T02	Schnuersenkelersatz	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804500571	C50	120618	S44T02	Strickflechtung	Strickgarn	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	tau	Segeltau	Befestigung	1	2	1	0	0.5	1	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	seil	Seil, unspezifisch	Befestigung	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	liane	Liane	ueberbruecken	1	1	1	0	1	2	0		-	-	1	-	1	0	0	1	0	1	0	0.4
12061804500572	C50	120618	S44T03	balancierseil	Balancierseil	Sportgeraet	1	1	1	0	1	1	0		0	1	1	0	2	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	fessel	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804500572	C50	120618	S44T03	hundelein	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804500572	C50	120618	S44T03	galgenschnurr	Henkerstrick	Waffe_Jagd	1	1	1	0	1	0	0		0	0	1	1	2	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	naehgarn	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	zum weben	weben	Kleidung	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	kratzbaum	-	-	0	1	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804500572	C50	120618	S44T03	kabelummantelung	Kabelbinder	Zusammenbinden	1	2	1	0	0.5	1	0		0	0	1	0	1	0	0	0	0	0	1	0.2
12061804500572	C50	120618	S44T03	schuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	als verschluss von taschen und buechern 	etw. zusammenbinden	Zusammenbinden	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	hundespielzeug	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804500572	C50	120618	S44T03	als telefon	Schnurtelefon	Kommunikation	1	1	1	0	1	0	0		0	0	1	1	0	1	1	0	0	0	0	0.2
12061804500573	C50	120618	S44T04	Waescheleine	Waescheleine	Aufhaengen	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Vorhangleine	Vorhang	Dekoration	1	1	1	0	1	1	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Spielzeug fuer Katzen	Spielzeug fuer Tiere	Spielzeug	1	1	1	0	1	0	0		0	0	0	1	1	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Hundeleine	Tierleine	Leine_Kontrolle	1	1	1	0	1	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804500573	C50	120618	S44T04	Packband fuer Pakete	Paketschnur	Zusammenbinden	1	1	1	0	1	0	1		-	-	1	-	0	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Geschenkverpackung (Schleife aus Schnur)	Schleife	Schmuck	1	1	1	0	1	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Allgemeines Bastel und Handwerkerutensil	Basteln, unspezifisch	Basteln_Kunst	1	1	0	1	1	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Zum Flicken von Fischernetzen	flicken	Handarbeit	1	2	1	0	0.5	1	0		-	-	1	-	1	0	0	0	0	0	0	0
12061804500573	C50	120618	S44T04	Garn	Strickgarn	Handarbeit	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	Kletterseil	Sicherungsseil	Sicherung	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	Absperrung	Absperrseil	Absperren	1	1	1	0	1	0	0		0	1	1	0	0	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	Flaschenzug	Flaschenzug	Verbinden_Ziehen	1	1	1	0	1	1	0		0	0	1	1	1	0	2	1	0	0	0	0.2
12061804500574	C50	120618	S44T05	Blumen bewaessern (durch die nasse Schnur werden Blumen gegossen)	Regenschnur	Leitung	1	1	1	0	1	2	0		-	-	1	-	0	1	0	0	0	0	0	0.2
12061804500574	C50	120618	S44T05	Hosentraeger	Hosentraeger	Befestigung (Kleidung)	1	3	1	0	0.333333333	2	0		-	-	1	-	1	0	0	1	1	1	0	0.6
12061804500574	C50	120618	S44T05	Armreif	Armband	Schmuck	1	2	1	0	0.5	0	0		1	0	1	0	1	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	Haarband	Haarband	Schmuck	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	Fesseln	Fesseln	Leine_Kontrolle	1	1	1	0	1	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804500574	C50	120618	S44T05	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	3	1	0	0.333333333	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	zum Naehen	Naehzeug	Handarbeit	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500574	C50	120618	S44T05	Kuchen durchschneiden	Tortenschneider	Schneiden	1	1	1	0	1	2	0		1	1	2	1	2	1	1	1	1	1	0	0.8
12061804500574	C50	120618	S44T05	Guertel	Guertel	Befestigung (Kleidung)	1	3	1	0	0.333333333	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12061804500575	C50	120618	S44T06	Seil	Seil, unspezifisch	Befestigung	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804500575	C50	120618	S44T06	Kabel	Kabel	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804500575	C50	120618	S44T06	Schnuersenkel	Schnuersenkel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804500575	C50	120618	S44T06	Verbindungskabel	Kabel	-	0	2	0	0	0	0	0		-	-	-	-	-	-	-	-	-	-	-	-
12061804500575	C50	120618	S44T06	Abschlepeil	Abschleppseil	Verbinden_Ziehen	1	1	1	0	1	0	0		1	1	1	0	0	0	0	0	0	0	0	0
12061804500575	C50	120618	S44T06	Tueschloss	Tuerkontrolle	Befestigung	1	2	1	0	0.5	1	0		2	2	1	2	2	0	0	0	0	0	0	0
12061804500575	C50	120618	S44T06	Guertel	Guertel	Befestigung (Kleidung)	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	1	0	0	1	0.4
12061804501576	C50	120618	S44T07	jemanden fesseln	Fesseln	Leine_Kontrolle	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	1	0	0.2
12061804501576	C50	120618	S44T07	durch verdrillen eine dickere schnur herstellen	Seil, unspezifisch	Befestigung	1	2	0	1	0.5	0	0		-	-	0	-	0	0	0	0	0	0	0	0
12061804501576	C50	120618	S44T07	als schnuersenkel nutzen	Schnuersenkel	Befestigung (Kleidung)	1	1	1	0	1	0	0		0	0	1	1	0	0	0	0	0	0	0	0
12061804501576	C50	120618	S44T07	ein pferd anbinden	etw. befestigen	Befestigung	1	2	1	0	0.5	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804501576	C50	120618	S44T07	als hundeleine verwenden	Tierleine	Leine_Kontrolle	1	2	1	0	0.5	0	0		1	0	1	0	1	1	0	0	0	0	0	0.2
12061804501576	C50	120618	S44T07	als haargummi verwenden	Haarband	Schmuck	1	2	1	0	0.5	0	0		0	0	1	0	1	0	0	0	0	0	0	0
12061804501576	C50	120618	S44T07	zwei oder mehr dinge zusammenbinden	etw. zusammenbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	0	0	0	0	0	0	0	0
12061804501576	C50	120618	S44T07	einen stein dranbinden und als schmuckkette verwenden	Kette	Schmuck	1	2	1	0	0.5	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500577	C50	120618	S44T08	Schmuckstueck (Kette)	Kette	Schmuck	1	1	1	0	1	0	0		0	0	0	0	1	0	0	0	0	0	0	0
12061804500577	C50	120618	S44T08	Massband	Messinstrument	Messinstrument	1	1	0	1	1	0	0		0	0	0	2	1	1	0	0	0	0	0	0.2
12061804500577	C50	120618	S44T08	Verbindungsstueck	etw. verbinden	Zusammenbinden	1	1	1	0	1	0	1		0	0	0	0	1	0	0	0	0	0	0	0
12061804500577	C50	120618	S44T08	Sportgeraet (zwei Personen ziehen, einer ist staerker)	Tauziehen	Sportgeraet	1	3	1	0	0.333333333	0	0		0	0	1	1	2	1	0	0	0	1	0	0.4
